risk,proposed_action,path,prefix,kind,priority,live_bytes,snapshot_blob_size,byte_relation,tracked_relation,snapshot_blob,live_blob,sensitive_path_redacted
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/arXiv_2503_23278_MCP_Landscape_Threats.txt,research,docs_or_research,P2_untracked_intake_review,158812,158812,live_differs_from_snapshot_untracked,not_tracked_current_index,ec7703bdaf98a27aa790631dac4b45c85b990d18,4632367a9bfba2c20b75130217028260572b4db2,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/arXiv_2504_08623_Enterprise_MCP_Security.txt,research,docs_or_research,P2_untracked_intake_review,55837,55837,live_differs_from_snapshot_untracked,not_tracked_current_index,9b8e02cc53264cfe05b6c2209218151eca8c7d9c,d24712239cecc292344823b090e5c5c0e27e33bc,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/arXiv_2509_24272_When_MCP_Servers_Attack.txt,research,docs_or_research,P2_untracked_intake_review,74593,74593,live_differs_from_snapshot_untracked,not_tracked_current_index,72384f181341444e2c4207b4743c40b62df8b179,8380503a9fea5713b70212247a1dc9207fbf0307,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/arXiv_2510_16558_First_Look_MCP_Security.txt,research,docs_or_research,P2_untracked_intake_review,83099,83099,live_differs_from_snapshot_untracked,not_tracked_current_index,bed9d2781e70776ca6246995f489c53d697d0e36,5c22fd34983d6470978135f63373d92dfa4edddc,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/automated_chaos_results.json,research,docs_or_research,P2_untracked_intake_review,42616,42616,live_differs_from_snapshot_untracked,not_tracked_current_index,6c599ffe4a2ced62b0471c2778aa588b0d649427,97c825eb84d6c5c160da3b9a41c811a763b5af82,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/A-Red-Teaming-Framework-for-Securing-AI-in-Maritime-Autonomous-Systems.txt,research,docs_or_research,P2_untracked_intake_review,109953,109953,live_differs_from_snapshot_untracked,not_tracked_current_index,412ca67a422116cf5af499d5e7dd0e603b17f179,78e347d3884145a6c8378889f7a30cf83c16adf4,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/A-principled-governance-for-emerging-AI-regimes-lessons-from-China-the-European-Union-and.txt,research,docs_or_research,P2_untracked_intake_review,75608,75608,live_differs_from_snapshot_untracked,not_tracked_current_index,48bdd5efc377606e41f3778fc0fe300ead356b23,90ff3e70d0c460e6737d6ac4d669b856856f9ca8,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/AI-safety-for-everyone.txt,research,docs_or_research,P2_untracked_intake_review,81557,81557,live_differs_from_snapshot_untracked,not_tracked_current_index,5fa5f91cdef3b6dc44b2c25c6681b94d01af6979,fe8e217e6f1fb634ee4a96cd5f949aaf2110cb14,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/Advancing-Trustworthy-AI-A-Comparative-Evaluation-of-AI-Robustness-Toolboxes.txt,research,docs_or_research,P2_untracked_intake_review,71171,71171,live_differs_from_snapshot_untracked,not_tracked_current_index,fcf6a80a7d8518c582706abc4ee46061738b38b1,cdf849c3190fa65bc21af7d6d86737cea1e8145c,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/Algorithmic-Accountability.txt,research,docs_or_research,P2_untracked_intake_review,44446,44446,live_differs_from_snapshot_untracked,not_tracked_current_index,e5ffee24399002bf1614e29dc62b5d2c684e1220,6e6ecf575a373a3cdd0327809f093b46a3087e8a,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/Atacking ML systems-schneier2020.txt,research,docs_or_research,P2_untracked_intake_review,12944,12944,live_differs_from_snapshot_untracked,not_tracked_current_index,357f3ca0c702daca6b4f5709bbd9370332a0d417,b66c178e3e2f4455b93827b2c59516b69cae5505,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/Automated Attack Model for Red Teams (2005).txt,research,docs_or_research,P2_untracked_intake_review,33804,33804,live_differs_from_snapshot_untracked,not_tracked_current_index,b763e1ce17a0962df6726fe87487aeba219f20ea,945652745f28285b65be78f2265675872b986858,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/Bandit-based-data-poisoning-attack-against-federated-learning-for-autonomous-driving-models.txt,research,docs_or_research,P2_untracked_intake_review,115309,115309,live_differs_from_snapshot_untracked,not_tracked_current_index,8631e3f059b055e2d94294dfaf0fcd3826915227,e7bd3110260924307d4e09d6de37059d24ddfb9f,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/CTF DOJO TRAINING LANGUAGE MODEL AGENTS TO FIND vulnarabilities.txt,research,docs_or_research,P2_untracked_intake_review,100130,100130,live_differs_from_snapshot_untracked,not_tracked_current_index,9a37d242334ef6515b75acc6069027c3d61c5362,86c0ae0364f5eb4f753b742122e6b26da30854a3,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/Detection-and-prevention-of-evasion-attacks-on-machine-learning-models.txt,research,docs_or_research,P2_untracked_intake_review,143072,143072,live_differs_from_snapshot_untracked,not_tracked_current_index,5c7fcb521980a914913a1e8b886bb00c16ff3522,379bca5853819cdd0bbfca4b1c0997eeb238da92,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/Governing-Framework-for-the-Responsible-Democratization-of-Large-Language-Models-in-Banking.txt,research,docs_or_research,P2_untracked_intake_review,44917,44917,live_differs_from_snapshot_untracked,not_tracked_current_index,182c4adffc27327073b4fa010d112177ae91f934,48267061bf78ad66349dec459421cb7b697dde14,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/Research Advances in Automated Red Teaming.txt,research,docs_or_research,P2_untracked_intake_review,36916,36916,live_differs_from_snapshot_untracked,not_tracked_current_index,89845deec2c307bd5d172995310e2e9cc08a5371,1d3f3cd0c8c3cfbd7565256d5f82edf6006eb47c,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/Semantic-anomaly-detection-with-large-language-models.txt,research,docs_or_research,P2_untracked_intake_review,89503,89503,live_differs_from_snapshot_untracked,not_tracked_current_index,d2d26c2afeaa07aa8b87854712425bb5b8a81ff7,ef1b817264e4e4a1008b4e98350c0267a1fe32ac,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/extracted_texts/Understanding-the-Adversarial-Landscape-of-Large-Language-Models-Through-the-Lens-of-Attack.txt,research,docs_or_research,P2_untracked_intake_review,37733,37733,live_differs_from_snapshot_untracked,not_tracked_current_index,1b829006742d6eb0cc0ada9fcd34a09a777bcc70,b0bfc4bd12320fddf0b063465ece8911ca4d5915,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/governance_eval_results.json,research,docs_or_research,P2_untracked_intake_review,31225,31225,live_differs_from_snapshot_untracked,not_tracked_current_index,d80b5755dd0d1984cffd2f61740c0448dd9ebe48,f789ee71c98cd3be50cf8e007a3650b772d2eacf,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/isc_foundry_cross_stress.jsonl,research,docs_or_research,P2_untracked_intake_review,1362502,1362502,live_differs_from_snapshot_untracked,not_tracked_current_index,f965d8755240ed7bf1c121d28e7187ad8fc66c95,67aafa0352e31292c4b010db1f9b3efbab6eb6d9,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/isc_governance_stress.jsonl,research,docs_or_research,P2_untracked_intake_review,74929,74929,live_differs_from_snapshot_untracked,not_tracked_current_index,2635516976cc8e782ff54c1b30be0282e412b0f8,bcb9936a8fae1aab98e6869edaa94477c21e935c,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/nexus_frontier_v5_gov_bypass.jsonl,research,docs_or_research,P2_untracked_intake_review,1826084,1826084,live_differs_from_snapshot_untracked,not_tracked_current_index,0d403701bd89c330b38d7f571cdf69967beb2b10,d7515940ab6171f6758b59f5f8a7959922797031,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/nexus_frontier_v5_gray_area.jsonl,research,docs_or_research,P2_untracked_intake_review,2032828,2032828,live_differs_from_snapshot_untracked,not_tracked_current_index,f259d0207ef139d7a1a6a7e1bb8346f7e9c2d823,50e28cf60d7e5f828eae7376a7a952472d6e0f91,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/nexus_frontier_v5_jailbreak.jsonl,research,docs_or_research,P2_untracked_intake_review,1532591,1532591,live_differs_from_snapshot_untracked,not_tracked_current_index,fa52f3f9907ef998e844669ae8e24247c5a31375,9ed3419e337be708f3d457a0dfd9cab6dd067e50,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/nexus_frontier_v5_mcp_contamination.jsonl,research,docs_or_research,P2_untracked_intake_review,2072452,2072452,live_differs_from_snapshot_untracked,not_tracked_current_index,e5a5d99a1bb0ae662c20e722d73440eac262d512,c8ca92c15411c1102977dccf87e3e11541aed790,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/nexus_frontier_v5_memory_poison.jsonl,research,docs_or_research,P2_untracked_intake_review,1950161,1950161,live_differs_from_snapshot_untracked,not_tracked_current_index,b68fa99a5bc0eeedd0f21c363d58a9c13223bacb,507728ca2683b742ce6b07bcdb7247579376a4da,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/nexus_frontier_v5_scored_thermo_fine_tuning.jsonl,research,docs_or_research,P2_untracked_intake_review,913035,913035,live_differs_from_snapshot_untracked,not_tracked_current_index,5a251c524ac308c217f9a03a257fc210c2a8cffc,423a6085d7c4c43567cadde4507572e7f832e424,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/nexus_frontier_v5_vacuum.jsonl,research,docs_or_research,P2_untracked_intake_review,1398724,1398724,live_differs_from_snapshot_untracked,not_tracked_current_index,f2f0fca7aa9a6217ba2fb58f6977c50dee5991ef,283f4d4d4ca4e8067ff9b9d967888390cf752121,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/nexus_redteam_isc_v5.jsonl,research,docs_or_research,P2_untracked_intake_review,690685,690685,live_differs_from_snapshot_untracked,not_tracked_current_index,18528bbec255d46d39f4b3a983af02be06de19ae,6e1b65a9aa26f1a35b3aa558a6b24b6bef12485d,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/nexus_stress_v5_document_injection.jsonl,research,docs_or_research,P2_untracked_intake_review,231617,231617,live_differs_from_snapshot_untracked,not_tracked_current_index,4af4bb65a058150926ba249488180e8d4c05770d,a10a19ffc7568c380dea582aa7e39791876f9fe1,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/nexus_stress_v5_mcp_surface.jsonl,research,docs_or_research,P2_untracked_intake_review,182756,182756,live_differs_from_snapshot_untracked,not_tracked_current_index,b734180dd56d698610ef17817046b07a2e9b3474,e6306711f93384b610bb47af31eca17c2f886409,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/nexus_stress_v5_payload_conversion.jsonl,research,docs_or_research,P2_untracked_intake_review,643020,643020,live_differs_from_snapshot_untracked,not_tracked_current_index,62d22fa600a7952319cebe9bd176c49ce263ab99,bc6d17c8f9f7ba9171c8ffbc2ca3e9b26cf608f6,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/nexus_stress_v6_tamas_base.jsonl,research,docs_or_research,P2_untracked_intake_review,371627,371627,live_differs_from_snapshot_untracked,not_tracked_current_index,cf7c92ad5ffb81f6a7ed66ed20045bbd89275d82,625494d32d7284f8cb104f443760fa63fa1392e7,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/nexus_stress_v6_tamas_fine_tuning.jsonl,research,docs_or_research,P2_untracked_intake_review,432290,432290,live_differs_from_snapshot_untracked,not_tracked_current_index,0270fae2bc62d7f8b9c24af8cb9886d9863133b5,f035f86a2e2be8746d4160b81179f3f527669785,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/paper_summaries_report.md,research,docs_or_research,P2_untracked_intake_review,8168,8168,live_differs_from_snapshot_untracked,not_tracked_current_index,c2a5a882366f94802e6c656d03c1be0f048627e5,ff506c1db0b560a2921d5c82aabfb0e422698da0,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/raw_text_DICE.txt,research,docs_or_research,P2_untracked_intake_review,43764,43764,live_differs_from_snapshot_untracked,not_tracked_current_index,3fdfea5e127dd4b4b82075b78302f1f231eddb5a,fe8950f50fa2b73c9fe57448bb7ca285b5ed21bc,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/raw_text_Model_Merging.txt,research,docs_or_research,P2_untracked_intake_review,57471,57471,live_differs_from_snapshot_untracked,not_tracked_current_index,41a11d18237976b35ab5870dad49cbaa23ec0eba,bfb97c35cc5b53910638f82382e6dbe4db784cfb,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/raw_text_Survey.txt,research,docs_or_research,P2_untracked_intake_review,110492,110492,live_differs_from_snapshot_untracked,not_tracked_current_index,f0aab4a31efc8e618bac1c885b98aa159960a424,9b537f81a7bc935ef1c4c4c6fc7ec9da313be695,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/tool_reasoning_stress.jsonl,research,docs_or_research,P2_untracked_intake_review,818684,818684,live_differs_from_snapshot_untracked,not_tracked_current_index,ad6d67144f141be97b185c02296c9f5d7d06d889,ac3d70c54e78039ed4e64400307c92c0849f5f9e,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/unified_manifest.json,research,docs_or_research,P2_untracked_intake_review,1207,1207,live_differs_from_snapshot_untracked,not_tracked_current_index,1225b8adf3de4a3fe995522f10119dba1f7408d9,8baf404cfc3def41fffa50bf410cd8fb3085c9b8,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/v4_manifest.json,research,docs_or_research,P2_untracked_intake_review,1761,1761,live_differs_from_snapshot_untracked,not_tracked_current_index,4f13eb979397fc1431d21fbb8052d75ee6c23662,9c7c078e8e172f1fbcf9b20532c877628b4e4ad7,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/v5_frontier_manifest.json,research,docs_or_research,P2_untracked_intake_review,1446,1446,live_differs_from_snapshot_untracked,not_tracked_current_index,ae689720b0abc5be93005966984c3d955290fc44,8c67f3e4bb54752355239cf77da36b3e9ecd38a8,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/v6_tamas_manifest.json,research,docs_or_research,P2_untracked_intake_review,980,980,live_differs_from_snapshot_untracked,not_tracked_current_index,7b0130a3cf7645c09175a110b0f1cea623f8b6c7,0165d14b0f967c4f0672a28903c851b695c4e1d2,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/papers01/RED-BLUE-PURPLE/v6_tool_manifest.json,research,docs_or_research,P2_untracked_intake_review,768,768,live_differs_from_snapshot_untracked,not_tracked_current_index,bce86482e9acc10f02c18b7abb8e81ea1d5598ab,d2d6ee2b03bd7550c0734d7729572bdea97c941a,False
P2_knowledge_data,research_intake_archive_or_canonicalize,research/proposals/2026-05-27-guard-plane-ernie-v2-updates.md,research,docs_or_research,P2_untracked_intake_review,2166,2166,live_differs_from_snapshot_untracked,not_tracked_current_index,7fbd284b117f703ae844d353223400090b0eedcf,14f9c0989b2b962d325df873fc84fc6ee0af5f26,False
P2_knowledge_data,operator_task_review_track_if_active,tasks/done/2026-05-27-governance-consolidation-activation.task.md,tasks,docs_or_research,P2_untracked_intake_review,1896,1896,live_differs_from_snapshot_untracked,not_tracked_current_index,63818d608e7f3327114ee010357e0e6e900ad795,9e6dd1c318658c8b78dc92024b7065dbc0fa3f03,False
P2_knowledge_data,operator_task_review_track_if_active,tasks/pending/2026-05-27-research-governance-closed-loop.task.md,tasks,docs_or_research,P2_untracked_intake_review,4704,4704,live_differs_from_snapshot_untracked,not_tracked_current_index,cd18c9a1d7af064789a3a5357093a0977e7da6f3,636272299315048aa8559043b9499e65781dea3f,False
P2_knowledge_data,operator_task_review_track_if_active,tasks/remediate_csv_row_bypass.md,tasks,docs_or_research,P2_untracked_intake_review,2509,2509,live_differs_from_snapshot_untracked,not_tracked_current_index,b0f765ef75838f1c6173c79367b67db952080a9d,7ba2219fee993689b1480fd67f966d4d14902972,False
P2_knowledge_data,operator_task_review_track_if_active,tasks/remediate_strict_echo_collapse.md,tasks,docs_or_research,P2_untracked_intake_review,2265,2265,live_differs_from_snapshot_untracked,not_tracked_current_index,ae045bfa6ca589c8fa23be0ff1fe89290e115f4f,811107dff885188f89c08e4659f8011361bd64c9,False
P2_knowledge_data,operator_task_review_track_if_active,tasks/templates/activation-lane.task.md,tasks,docs_or_research,P2_untracked_intake_review,893,893,live_differs_from_snapshot_untracked,not_tracked_current_index,07c37bb463cc5aa84dc41a0758e3b24cec0feaaf,e0968eda751dc6ce896ee3359a611fac995c0386,False
P2_model_asset,model_registry_or_D_archive_do_not_git_track_weights,models/Modelfile.lfm25,models,model_or_weight,P3_untracked_preserve_or_ignore,714,714,live_differs_from_snapshot_untracked,not_tracked_current_index,2909be20dba6cee7114164fe8ccd287474445b4e,810145f5c084ff097763de5db11dcf5c655b7a29,False
P2_model_asset,model_registry_or_D_archive_do_not_git_track_weights,models/Modelfile.neo-t-virus,models,model_or_weight,P3_untracked_preserve_or_ignore,710,710,live_differs_from_snapshot_untracked,not_tracked_current_index,e7a8aea9295540ffdcbc4ac5bf85442024819575,a347715c14739ac033a7f111cf06367382e5ef5c,False
P2_model_asset,model_registry_or_D_archive_do_not_git_track_weights,models/Modelfile.special-virus,models,model_or_weight,P3_untracked_preserve_or_ignore,724,724,live_differs_from_snapshot_untracked,not_tracked_current_index,9b180b9cdf6ad8198d7570318a3f60fc214ff2ed,5ab5af2fcc574c9291eded761980b0161ac4df88,False
P2_model_asset,model_registry_or_D_archive_do_not_git_track_weights,models/chat_template.jinja,models,model_or_weight,P3_untracked_preserve_or_ignore,2561,2561,live_differs_from_snapshot_untracked,not_tracked_current_index,9840d40f49842423ad9d3c92bbedac488564c088,bdf7919a96cfe43d50914a007b9c0877bd0ec27e,False
P2_model_asset,model_registry_or_D_archive_do_not_git_track_weights,models/gemma2-2b-abliterated/chat_template.jinja,models,model_or_weight,P3_untracked_preserve_or_ignore,594,594,live_differs_from_snapshot_untracked,not_tracked_current_index,6c1ca11617e15a7ea298a50011b93fabe68883f9,923ec253c8dbefbb41cf084db7251df41d000f6d,False
P2_model_asset,model_registry_or_D_archive_do_not_git_track_weights,models/gemma2-2b-abliterated_tokenizer/chat_template.jinja,models,model_or_weight,P3_untracked_preserve_or_ignore,594,594,live_differs_from_snapshot_untracked,not_tracked_current_index,6c1ca11617e15a7ea298a50011b93fabe68883f9,923ec253c8dbefbb41cf084db7251df41d000f6d,False
P2_model_asset,model_registry_or_D_archive_do_not_git_track_weights,models/qwen-abliterated-simple/chat_template.jinja,models,model_or_weight,P3_untracked_preserve_or_ignore,2481,2481,live_differs_from_snapshot_untracked,not_tracked_current_index,10d8a98f0d9520b3a28d8dea97bc102854c98d21,28028c056af412405debd878cdda0171e35fa5d1,False
P2_model_asset,model_registry_or_D_archive_do_not_git_track_weights,models/qwen2.5-1.5b-guard-lora/chat_template.jinja,models,model_or_weight,P3_untracked_preserve_or_ignore,2561,2561,live_differs_from_snapshot_untracked,not_tracked_current_index,9840d40f49842423ad9d3c92bbedac488564c088,bdf7919a96cfe43d50914a007b9c0877bd0ec27e,False
P2_model_asset,model_registry_or_D_archive_do_not_git_track_weights,models/qwen2.5-1.5b-guard-lora/checkpoint-100/chat_template.jinja,models,model_or_weight,P3_untracked_preserve_or_ignore,2561,2561,live_differs_from_snapshot_untracked,not_tracked_current_index,9840d40f49842423ad9d3c92bbedac488564c088,bdf7919a96cfe43d50914a007b9c0877bd0ec27e,False
P2_model_asset,model_registry_or_D_archive_do_not_git_track_weights,models/qwen2.5-1.5b-guard-lora/checkpoint-200/chat_template.jinja,models,model_or_weight,P3_untracked_preserve_or_ignore,2561,2561,live_differs_from_snapshot_untracked,not_tracked_current_index,9840d40f49842423ad9d3c92bbedac488564c088,bdf7919a96cfe43d50914a007b9c0877bd0ec27e,False
P2_model_asset,model_registry_or_D_archive_do_not_git_track_weights,models/qwen2.5-1.5b-guard-merged/chat_template.jinja,models,model_or_weight,P3_untracked_preserve_or_ignore,2561,2561,live_differs_from_snapshot_untracked,not_tracked_current_index,9840d40f49842423ad9d3c92bbedac488564c088,bdf7919a96cfe43d50914a007b9c0877bd0ec27e,False
P3_manual,review_script_then_track_or_archive,benchmarks/custom_evaluators.py,benchmarks,source_or_script,P2_untracked_intake_review,15229,15229,live_differs_from_snapshot_untracked,not_tracked_current_index,76b5677a6bf2596dcadaa07636f435986184f4ae,4da5b3ebbc9400fa89a0d7d8a2aa6b88ff9454d9,False
P3_manual,review_script_then_track_or_archive,benchmarks/mixed content/evaluate_model.py,benchmarks,source_or_script,P2_untracked_intake_review,2001,2001,live_differs_from_snapshot_untracked,not_tracked_current_index,8b1682bbf1bbbb829c2f47bab87913788b161ca6,21b3ebe377228d9f199c7d1c88df6af6de1245de,False
P3_manual,review_script_then_track_or_archive,benchmarks/mixed content/generate_data.py,benchmarks,source_or_script,P2_untracked_intake_review,2410,2410,live_differs_from_snapshot_untracked,not_tracked_current_index,3032e12047c72389f4406521109adba887438c82,691b3b0abc2e0b6448b6259dfd35da2f764fa39c,False
P3_manual,review_script_then_track_or_archive,benchmarks/mixed content/malicious_instruction_generator.py,benchmarks,source_or_script,P2_untracked_intake_review,5895,5895,live_differs_from_snapshot_untracked,not_tracked_current_index,7ebd7f1dc5a5e267ebd07d909b761be3e728bdc6,4c87fa51efceeae854a955815c67656297d2ee1f,False
P3_manual,review_script_then_track_or_archive,benchmarks/mixed content/repo.py,benchmarks,source_or_script,P2_untracked_intake_review,580,580,live_differs_from_snapshot_untracked,not_tracked_current_index,435951786d5728d127af2caa4e0f957a5bb997ff,330ebb5b0823e31191cb61847165572d4316a2a6,False
P3_manual,review_script_then_track_or_archive,benchmarks/mixed content/train.py,benchmarks,source_or_script,P2_untracked_intake_review,2608,2608,live_differs_from_snapshot_untracked,not_tracked_current_index,5379212f78b5904841976ae2f214d3b66a967171,0beca62f5e58979ed7b1fdae7e41a855f3048c75,False
P3_manual,review_script_then_track_or_archive,benchmarks/register_foundry_datasets.py,benchmarks,source_or_script,P2_untracked_intake_review,16230,16230,live_differs_from_snapshot_untracked,not_tracked_current_index,5e1a88d7c136af06cb3ba909bae88b4c9cda98af,9d6c8219c6ba24619f7af6229891f113be4dc47b,False
P3_manual,review_script_then_track_or_archive,benchmarks/stress_lab/nexus_governance_score.py,benchmarks,source_or_script,P2_untracked_intake_review,2658,2658,live_differs_from_snapshot_untracked,not_tracked_current_index,a5e8626198bd78072be54b1b8c7773ce4f07b5eb,7df6d8b866c84620cc024c4edde520f7e2e02785,False
P3_manual,review_script_then_track_or_archive,datasets/_check_encoding.py,datasets,source_or_script,P2_untracked_intake_review,533,533,live_differs_from_snapshot_untracked,not_tracked_current_index,ba99bb7652db3c758c888bca4bf7eddc825eeb52,d48f1295b22ecac85d0287605cc95d26a3cf8af4,False
P3_manual,review_script_then_track_or_archive,datasets/bench_mutated.py,datasets,source_or_script,P2_untracked_intake_review,3784,3784,live_differs_from_snapshot_untracked,not_tracked_current_index,8d936a96f7f4b92a7abe0d93813ccc88f98afc6f,24d373b1703780ff8355358430a89d19dafbafaa,False
P3_manual,review_script_then_track_or_archive,datasets/bench_mutated_v5.py,datasets,source_or_script,P2_untracked_intake_review,5463,5463,live_differs_from_snapshot_untracked,not_tracked_current_index,8c9a6956fbd6d5fa19dd0e26552b7ad560597e04,9b3040b33b28582e2e2e929ebab53e851afe2402,False
P3_manual,review_script_then_track_or_archive,datasets/bench_new_models.py,datasets,source_or_script,P2_untracked_intake_review,7168,7168,live_differs_from_snapshot_untracked,not_tracked_current_index,4ecab2577c7d2c0bfa538877ae32e508a92a2b98,a4a71152c66f2a4dba7cdf80858ef5187d1d42e4,False
P3_manual,review_script_then_track_or_archive,datasets/bench_qwen3guard.py,datasets,source_or_script,P2_untracked_intake_review,3720,3720,live_differs_from_snapshot_untracked,not_tracked_current_index,6f04648068b9003be15bc0579eb5cbf3a841767d,d092a22f151c0124a2211e9f14421dbc72e5b155,False
P3_manual,review_script_then_track_or_archive,datasets/bench_qwen_mutated.py,datasets,source_or_script,P2_untracked_intake_review,2454,2454,live_differs_from_snapshot_untracked,not_tracked_current_index,99590ae4cf5406312428f932f30e86bb277c9f9a,3687e3535bd873f0a763f02ff2d3a82542099c00,False
P3_manual,review_script_then_track_or_archive,datasets/bench_v51.py,datasets,source_or_script,P2_untracked_intake_review,5784,5784,live_differs_from_snapshot_untracked,not_tracked_current_index,fa6e64c06927bac3962b96636b819f025d0ead10,833f987bd26b288f3118544dff1ed00a359b085a,False
P3_manual,review_script_then_track_or_archive,datasets/bench_v51_benign.py,datasets,source_or_script,P2_untracked_intake_review,5288,5288,live_differs_from_snapshot_untracked,not_tracked_current_index,32b79993f5c92f72a428abd541ddd736c9330efd,7d32776315a4798c1dba30cfd48baff5c60563f9,False
P3_manual,review_script_then_track_or_archive,datasets/bouncer_bench.py,datasets,source_or_script,P2_untracked_intake_review,8595,8595,live_differs_from_snapshot_untracked,not_tracked_current_index,48d21b9d3bcb0031198f555e53d475ba02921fc6,cf234573d2d338b3ec61eed01a1ae980d39a64ab,False
P3_manual,review_script_then_track_or_archive,datasets/bouncer_bench_robust.py,datasets,source_or_script,P2_untracked_intake_review,10304,10304,live_differs_from_snapshot_untracked,not_tracked_current_index,f227bdb18bf010ecab957f3b8e47f5f416890e46,43024b5e026acb05d86fdea7847c450a3d187437,False
P3_manual,review_script_then_track_or_archive,datasets/bouncer_bench_v3_fixed.py,datasets,source_or_script,P2_untracked_intake_review,7521,7521,live_differs_from_snapshot_untracked,not_tracked_current_index,20d137e5923bd477c5af001eb927bf6b546c5ae0,b2be0f22a03cd00bfa858669d4ba6fc5904c5d8b,False
P3_manual,review_script_then_track_or_archive,datasets/build_classifier.py,datasets,source_or_script,P2_untracked_intake_review,4543,4543,live_differs_from_snapshot_untracked,not_tracked_current_index,36329c47345832fb858c3bf94cd52076dafee853,88c7d41899ee8f43f7ee7f0e0c08540588676796,False
